,sample1,sample2,_,utm_x,utm_y,unit,__,lithology,longitude,latitude,sampleno,unnamed: 0,unnamed: 2,age,unnamed: 4,unnamed: 5,lithology,unnamed: 7,87/86sr m,2σ,rb_ppm,sr_ppm,(rb/sr),10*(rb/sr),(87rb/86sr)c,87rb/86sr i,(86/87sr)°,unnamed: 17,source,mixing,unnamed: 20,87/86 sr chur°,εsr°,deltasrtoday,unnamed: 24,143/144 nd,2σ.1,sm_ppm,nd_ppm,(147sm/144nd),(147sm/144nd)c,âge.1,(143nd/144nd)°,unnamed: 33,143nd/144nd chur°,εnd°,unnamed: 36,sio2,al2o3,fe2o3,cao,mgo,na2o,k2o,cr2o3,tio2,mno,p2o5,sro,bao,loi,total,unnamed: 52,ag_ppm,as_ppm,ba_ppm,be_ppm,bi_ppm,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,ho_ppm,la_ppm,lu_ppm,mo_ppm,nb_ppm,nb*10,nd.1,ni_ppm,pb_ppm,pr_ppm,rb.1,sb_ppm,sm.1,sn_ppm,sr.1,ta_ppm,tb_ppm,th_ppm,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,na+k,k_ppm,p_ppm,ti_ppm,unnamed: 102,feo,unnamed: 104,mgo molar,feo molar,mg#,unnamed: 108,nb/ta,unnamed: 110,unnamed: 111,cs.1,rb.2,ba.1,th.1,u.1,nb.1,ta.1,k.1,la.1,ce.1,pb.1,pr.1,sr.2,p.1,nd.2,zr.1,hf.1,sm.2,eu.1,ti.1,gd.1,tb.1,dy.1,y.1,ho.1,er.1,tm.1,yb.1,lu.1,unnamed: 141,dy/yb,zr/sm,nb/la,sr/pb,la/sm,u/th,sr/y,sm/yb,u/pb,gd/yb,la/yb,unnamed: 153,unnamed: 154,unnamed: 155,unnamed: 156,unnamed: 157,unnamed: 158,unnamed: 159,unnamed: 160,unnamed: 161,unnamed: 162,unnamed: 163,unnamed: 164,unnamed: 165,unnamed: 166,unnamed: 167,unnamed: 168,unnamed: 169,unnamed: 170,unnamed: 171,unnamed: 172,unnamed: 173,unnamed: 174,unnamed: 175,unnamed: 176,unnamed: 177,unnamed: 178,unnamed: 179,unnamed: 180,unnamed: 181,unnamed: 182,unnamed: 183,unnamed: 184,unnamed: 185,unnamed: 186,unnamed: 187,unnamed: 188,unnamed: 189,unnamed: 190,unnamed: 191,unnamed: 192,unnamed: 193,unnamed: 194,unnamed: 195,unnamed: 196,unnamed: 197,unnamed: 198,unnamed: 199,unnamed: 200,unnamed: 201,unnamed: 202,unnamed: 203,unnamed: 204
37,09SD,34,19K,212421.0,8177176.0,TB,,Diorite,-71.69341340793834,-16.46983117172788,09SD34,33,Caldera K,76.0,Tiabaya NW,nord,Diorite,,0.705961,8.0,72.64,455.2,0.15957820738137082,15.957820738137082,0.4483012222566608,,0.7054769321649185,,,,,0.7044107019834572,15.136484702162889,56.42450142450129,,0.512506,10.0,3.841,18.54,0.20717367853290186,0.1252905111572492,76.0,0.5124437101253372,,0.5125402079307283,-1.8827362984985552,,60.793,16.622,6.391,5.903,2.619,3.036,2.407,,0.598,0.1265,0.188,,,1.035,99.719,,,< L.D.,874.6,1.011,< L.D.,< L.D.,38.79,75.62,10.21,2.796,23.45,2.887,1.715,1.057,17.99,3.279,1.585,1.976,0.579,18.96,0.297,0.47,3.503,35.03,18.54,7.351,12.4733,4.693,72.64,0.171,3.841,1.165,455.2,0.294,0.494,5.388,,0.263,1.569,136.5,344.9,17.54,1.864,71.9,71.79,5.443,19981.2291,820.5448,3585.01,,5.7506218,,0.06498114331083764,0.08004094591208975,44.807755604009316,,11.91496598639456,,,133.14285714285714,121.06666666666668,132.51515151515153,67.77358490566037,77.29064039408865,5.32370820668693,7.945945945945946,83.25512125,29.25925925925926,23.15820895522388,83.15533333333333,18.476377952755904,22.874371859296485,9.117164444444445,14.831999999999999,6.837142857142858,6.982332155477033,9.460591133004925,6.863636363636363,2.9751120331950207,6.0275735294117645,4.98989898989899,4.283382789317507,4.079069767441861,3.8859060402684564,3.915525114155251,3.8676470588235294,4.226757369614512,4.3999999999999995,,1.0133968938245819,0.7226972142671181,0.1819495209880343,0.27508003326260677,3.0927516946782765,1.1404242597123326,5.60774224600769,2.2382621725617877,0.9294730391406684,1.4260514626988134,6.92238912732475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,09SD,35,19K,211648.0,8177114.0,TB,,Diorite,-71.70065513152427,-16.470297803669876,09SD35,30,Caldera K,76.7,Tiabaya NW,nord,Diorite,,0.705963,8.0,65.38,490.0,0.13342857142857142,13.342857142857142,0.3748394250583715,,0.705554524985732,,,,,0.704409879053745,16.249714349898525,56.4529914529932,,0.512462,10.0,3.979,19.05,0.2088713910761155,0.12631589859402625,76.7,0.5123986217770793,,0.5125393069883739,-2.744866771706711,,57.467,17.484,7.622,7.077,3.382,3.099,2.034,,0.719,0.1468,0.21,,,1.017,100.258,,,1.664,686.4,1.161,0.18,< L.D.,39.36,82.71,13.11,3.767,30.52,3.075,1.8,1.173,19.35,3.401,1.661,3.907,0.622,19.62,0.311,1.291,3.534,35.339999999999996,19.05,9.735,13.1503,4.763,65.38,0.389,3.979,1.166,490.0,0.29,0.524,7.402,,0.275,1.654,177.8,360.5,18.25,1.952,80.38,158.4,5.133,16884.844199999996,916.566,4310.405000000001,,6.8582756,,0.08391226677252878,0.09545800183726302,46.781591744769244,,12.186206896551724,,,179.38095238095235,108.96666666666667,104.0,93.10691823899371,81.47783251231526,5.370820668693009,7.837837837837838,70.35351749999998,30.27777777777778,23.498507462686565,87.66866666666667,18.751968503937007,24.62311557788945,10.184066666666666,15.24,15.085714285714285,13.805653710247352,9.800492610837438,7.616883116883117,3.5770995850622413,6.251838235294117,5.292929292929293,4.562314540059347,4.244186046511628,4.174496644295302,4.109589041095891,4.044117647058823,4.426303854875283,4.607407407407407,,1.030727823855621,1.5392812264388038,0.17738490281921862,0.2808656332314409,3.0894138672474942,0.8750996601903624,5.8016107936945,2.214148176936122,0.9293837309298867,1.4124286177073286,6.840420081967213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,09SD,160,19K,212088.0,8178775.0,TB,,gabbros,-71.69633001431549,-16.455352148855415,09SD160,5,Caldera K,76.0,Tiabaya NW,nord,gabbros,,0.705284,8.0,18.9,537.0,0.03519553072625698,3.519553072625698,0.09886776843217877,,0.7051772443092986,,,,,0.7044107019834572,10.882036909476422,46.780626780627,,0.512527,7.0,3.35,12.5,0.268,0.1620766933884,76.0,0.5124464213765776,,0.5125402079307283,-1.8298379853820546,,46.873,17.732,12.97,11.65,5.738,1.897,1.091,,1.109,0.1864,0.209,,,1.301,100.755,,,< L.D.,185.5,0.57,< L.D.,< L.D.,18.8,62.57,6.023,0.28,94.94,2.706,1.469,1.03,20.52,3.106,1.711,1.252,0.527,8.41,0.213,0.461,1.727,17.27,12.13,11.58,4.5399,2.629,16.98,0.471,3.229,1.157,523.4,0.159,0.458,3.002,,0.21,1.075,405.8,147.2,14.74,1.395,96.52,34.1,2.988,9056.7183,912.2014,6648.455,,11.670406000000002,,0.14236800317586343,0.16243640564540826,46.707986845211224,,10.861635220125786,,,13.333333333333334,28.3,28.10606060606061,37.76100628930817,52.955665024630534,2.6246200607902734,4.297297297297297,37.736326250000005,12.978395061728396,11.223880597014926,30.266000000000002,10.350393700787402,26.301507537688444,10.135571111111112,9.704,3.2476190476190476,4.424028268551237,7.95320197044335,6.688311688311688,5.517390041493776,5.709558823529411,4.626262626262626,4.014836795252225,3.427906976744186,3.5369127516778525,3.353881278538813,3.0882352941176467,3.163265306122449,3.1555555555555554,,1.2692064707571549,0.4083410756684216,0.20222994047468457,0.8690116810179225,1.631845275646246,1.4023901963551393,7.672760000818203,2.514238042269188,1.7496750487223462,1.804957305502846,4.102847471127041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.648,0.406,0.544,0.441,,,,,,,,,,,
40,09SD,164,19K,212300.0,8177658.0,TB,,Diorite,-71.69448558716297,-16.465464153848114,09SD164,29,Caldera K,76.9,Tiabaya NW,nord,Diorite,,0.705816,8.0,63.44,484.1,0.13104730427597602,13.104730427597602,0.3681443961562322,,0.7054137741109406,,,,,0.7044096439294676,14.25491814495361,54.35897435897452,,0.512508,7.0,3.894,18.63,0.20901771336553948,0.12640577121829308,76.9,0.5124444112622298,,0.5125390495755151,-1.8464605450774219,,57.766,17.533,7.818,7.237,3.392,3.1,2.113,,0.732,0.1552,0.225,,,0.834,100.905,,,2.053,655.6,1.017,< L.D.,0.15,38.26,66.32,15.23,3.237,57.12,3.051,1.803,1.141,19.16,3.383,1.542,4.008,0.617,18.85,0.316,0.66,3.32,33.199999999999996,18.63,10.46,14.4595,4.678,63.44,0.436,3.894,1.203,484.1,0.297,0.511,7.465,,0.287,1.88,191.3,263.8,18.03,1.92,91.39,156.5,5.213,17540.6469,982.0350000000001,4388.34,,7.0346364,,0.08416038110361254,0.09791270773599087,46.22340491941305,,11.178451178451178,,,154.14285714285714,105.73333333333333,99.33333333333334,93.8993710691824,92.61083743842363,5.045592705167173,8.027027027027026,73.08602875,29.089506172839506,22.841791044776116,96.39666666666668,18.41732283464567,24.326633165829147,10.9115,14.904,14.904761904761905,14.162544169611309,9.591133004926109,7.409090909090909,3.6417759336099587,6.21875,5.161616161616162,4.526706231454006,4.193023255813954,4.140939597315437,4.116438356164384,4.220588235294117,4.353741496598639,4.681481481481481,,1.0397278375370922,1.554014723506249,0.17345061394951342,0.25235969258095864,3.032958270717216,0.9862775052049134,5.8016928792604165,2.202963362068966,0.9607265545671387,1.428369140625,6.681495949074075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,09SD,220,19K,219663.0,8177875.0,TB,,Qz-diorite,-71.62555332764433,-16.464380136506172,09SD220,9,Caldera K?J?,82.3,Tiabaya SE,nord,Qz-diorite,,0.705968,10.0,125.5,478.0,0.2625523012552301,26.25523012552301,0.737585671071548,,0.7051055092485881,,,,,0.7044032953215615,9.968918823781703,20.83747338538,,0.512479,9.0,3.31,17.3,0.19132947976878611,0.11570781810815028,82.3,0.5124167044290234,,0.5125320993010547,-2.2514662435513255,,64.5,15.7,4.14,4.77,1.66,3.22,3.16,<0.01,0.38,0.11,0.16,0.06,0.1,1.0,99.0,,<1,,840.0,,,,42.2,82.3,<10,3.84,42,2.18,1.38,0.88,16.3,2.83,,2.5,0.44,22.5,0.23,<2,3.6,36.0,17.3,5,9.0,4.83,125.5,,3.31,1,478.0,0.3,0.39,21.9,0.7,0.21,4.13,100.0,390.0,11.9,1.44,37.0,86.0,6.380000000000001,26232.108,698.336,2278.1,,3.7251719999999997,,0.04118697895990472,0.051849400105781804,44.26975702786698,,12.0,,,182.85714285714283,209.16666666666669,127.27272727272728,275.47169811320754,203.44827586206893,5.47112462006079,8.108108108108109,109.30045,34.72222222222222,25.19402985074627,60.0,19.015748031496063,24.020100502512566,7.759288888888889,13.84,8.19047619047619,8.8339222614841,8.152709359605911,5.714285714285714,1.890539419087137,5.202205882352941,3.9393939393939394,3.234421364985163,2.7674418604651163,2.953020134228188,3.150684931506849,3.0882352941176467,3.2653061224489797,3.4074074074074074,,0.9905415430267062,1.0046324269889224,0.15756838905775075,0.4003350083752094,4.258979523329977,0.7385451110061406,8.67953211435328,2.49676724137931,3.3908045977011487,1.593175551470588,10.633680555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,09SD,300,19K,230503.0,8170802.0,TB,,Qz-diorite,-71.52493084001846,-16.529505310056344,09SD300,11,Tiabaya 83,79.6,Tiabaya SE,nord,Qz-diorite,,0.706217,10.0,162.0,414.0,0.391304347826087,39.130434782608695,1.0993146813,,0.7049737201097405,,,,,0.704406469686366,8.052884914970804,24.371894960963925,,0.512465,7.0,3.46,18.6,0.18602150537634407,0.11249740934784946,79.6,0.5124064204021743,,0.5125355744689669,-2.519904436416587,,64.7,15.2,4.16,4.42,1.65,2.85,3.48,<0.01,0.36,0.1,0.16,0.05,0.12,1.2,98.5,,<1,,974.0,,,,47.0,68.5,<10,5.39,402,2.08,1.28,0.83,15.3,2.36,,2.0,0.42,25.3,0.23,<2,3.6,36.0,18.6,<5,10.0,4.97,162.0,,3.46,1,414.0,0.3,0.34,15.5,0.7,0.19,3.9,119.0,353.0,12.1,1.46,37.0,77.0,6.33,28888.524,698.336,2158.2000000000003,,3.7431680000000003,,0.04093886462882096,0.05209988029952955,44.001952799716,,12.0,,,256.66666666666663,270.0,147.5757575757576,194.9685534591195,192.1182266009852,5.47112462006079,8.108108108108109,120.36885000000001,39.04320987654321,28.05970149253731,66.66666666666667,19.566929133858267,20.804020100502512,7.759288888888889,14.88,7.333333333333333,7.06713780918728,8.522167487684728,5.3896103896103895,1.7910373443983405,4.338235294117647,3.4343434343434343,3.086053412462908,2.813953488372093,2.8187919463087248,2.922374429223744,2.7941176470588234,3.310657596371882,3.4074074074074074,,0.9321572293809195,0.8605009633911369,0.14012999026875067,0.31206030150753766,4.581370869906516,0.9853805815986014,7.393164167947173,2.5741615493623047,2.8817733990147776,1.3103847703464946,11.793188736681888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,09SD,04,19K,238284.0,8174221.0, YAR,,Diorite,-71.451689716892,-16.49949504017082,09SD04,46,Mollebaya,65.9,YAR 1,nord,Diorite,,0.708137,8.0,60.9,414.0,0.1471014492753623,14.71014492753623,0.41333949105166673,,0.7077500241371664,,,,,0.7044225747731606,47.236552080649474,87.42165242165312,,0.51236,7.0,5.84,24.6,0.2373983739837398,0.14356423333333332,65.9,0.5122981124899654,,0.5125532067827678,-4.976932919874555,,61.9,15.7,5.27,5.18,2.17,3.42,1.94,<0.01,0.62,0.1,0.12,0.05,0.1,1.29,97.9,,<1,,886.0,,,,43.8,50.0,10,7.51,7,4.58,2.71,1.2,17.3,4.59,,4.7,0.92,16.3,0.42,<2,5.0,50.0,24.6,<5,21.0,5.67,60.9,,5.84,3,414.0,0.4,0.74,14.85,<0.5,0.4,3.15,161.0,258.0,25.8,2.74,80.0,162.0,5.359999999999999,16104.522,523.7520000000001,3716.9,,4.7419459999999996,,0.053840809845176654,0.06600153105252901,44.92636696001606,,12.5,,,357.6190476190476,101.5,134.24242424242425,186.79245283018867,155.17241379310343,7.598784194528875,10.810810810810812,67.102175,25.154320987654323,26.149253731343283,140.0,22.32283464566929,20.804020100502512,5.819466666666667,19.68,15.428571428571429,16.607773851590107,14.38423645320197,7.792207792207792,3.084564315352697,8.4375,7.474747474747474,6.795252225519287,6.0,6.174496644295303,6.187214611872146,5.88235294117647,6.213151927437642,6.222222222222221,,1.093688405640148,1.0726027397260274,0.3020866354634792,0.14860014357501794,1.7487421782513108,0.8307210031347962,3.4673366834170856,2.315127107978857,1.108374384236453,1.3580063868613137,4.048560421735604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,09SD,109,19K,235822.0,8170315.0,YAR,,Granite,-71.47518697604474,-16.534500382434665,09SD109,5,Yarabamba67,66.4,YAR 2,nord,Granite,,0.707282,9.0,186.5,263.0,0.7091254752851711,70.91254752851711,1.9923987389996196,,0.7054025211547069,,,,,0.7044219870513552,13.919697587183588,75.24216524216642,,0.512439,9.0,5.28,28.6,0.18461538461538463,0.11164636026461539,66.4,0.512390506369614,,0.5125525632954419,-3.16176207930563,,68.5,14.45,3.95,3.14,1.24,2.87,4.22,<0.01,0.48,0.05,0.08,0.03,0.09,0.8,99.9,,1,,742.0,,,,69.1,63.3,<10,6.5,41,3.7,2.3,0.72,16.2,3.74,,7.2,0.76,32.4,0.37,<2,5.4,54.0,28.6,<5,9.0,7.67,186.5,,5.28,1,263.0,0.5,0.6,24.2,<0.5,0.34,3.92,112.0,335.0,21.8,2.42,26.0,229.0,7.09,35031.486000000004,349.168,2877.6000000000004,,3.5542100000000003,,0.03076617705438666,0.0494698382651783,38.344597412833586,,10.8,,,309.5238095238095,310.83333333333337,112.42424242424244,304.4025157232704,193.10344827586204,8.206686930091186,13.513513513513514,145.964525,49.99999999999999,41.253731343283576,60.0,30.196850393700785,13.216080402010052,3.8796444444444447,22.880000000000003,21.80952380952381,25.441696113074208,13.004926108374384,4.675324675324675,2.388049792531121,6.875,6.06060606060606,5.489614243323442,5.069767441860465,5.100671140939598,5.251141552511415,5.0,5.487528344671202,5.481481481481481,,1.0003801162419992,1.677020202020202,0.16413373860182373,0.22026800670016752,3.8446969696969693,0.634368766030208,2.6068415471854687,2.3699059561128526,3.2183908045977008,1.252840909090909,9.111570247933884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,09SD,291,19K,214984.0,8123054.0,YAR,,Diorite,-71.67623692798904,-16.958855248544513,09SD291,28,Tiabaya 83,64.3,YAR 2,nord,Diorite,,0.706899,8.0,127.5,464.0,0.27478448275862066,27.478448275862068,0.7720206176007542,,0.7061937769484079,,,,,0.7044244554548972,25.117263885565677,,,,,4.74,24.8,0.19112903225806452,0.10149164645322581,64.3,,,0.5125552659280705,,,60.8,16.6,5.74,5.34,2.15,3.06,3.02,<0.01,0.5,0.1,0.23,0.05,0.07,1.3,99.0,,<1,,666.0,,,,59.0,72.8,10,2.66,353,3.19,2.0,1.12,17.3,3.98,,3.3,0.66,32.2,0.34,<2,5.1,51.0,24.8,6,11.0,6.65,127.5,,4.74,1,464.0,0.5,0.58,13.15,<0.5,0.3,2.84,125.0,325.0,19.4,2.11,40.0,113.0,6.08,25069.926,1003.8580000000001,2997.5,,5.164852000000001,,0.053344581183009124,0.07188781560560087,42.5964706824655,,10.2,,,126.66666666666667,212.5,100.90909090909092,165.40880503144655,139.90147783251228,7.750759878419452,13.513513513513514,104.45802499999999,49.69135802469136,35.223880597014926,73.33333333333334,26.181102362204726,23.316582914572866,11.15397777777778,19.84,10.761904761904763,11.660777385159012,11.67487684729064,7.272727272727273,2.487551867219917,7.316176470588235,5.858585858585858,4.73293768545994,4.511627906976744,4.429530201342282,4.566210045662101,4.411764705882352,4.784580498866212,5.037037037037037,,0.9892064072454189,0.9218002812939522,0.15597802488247842,0.317953403380539,4.256263999583268,0.8457922043866712,5.1681085841579035,2.4401045922536366,1.9077474249888036,1.5291155561750767,10.385729331226964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,09SD,293,19K,226847.0,8166586.0, YAR,,Diorite,-71.55966207687236,-16.567162435707555,09SD293,50,Yarabamba Pal,64.3,YAR 2,nord,Diorite,,0.706326,7.0,57.8,402.0,0.14378109452736318,14.378109452736318,0.40393718005283585,,0.7059570126902391,,,,,0.7044244554548972,21.756161693056164,61.62393162393309,,0.512451,7.0,3.34,13.3,0.25112781954887214,0.15187026330571426,64.3,0.5123871217829777,,0.5125552659280705,-3.280507610986527,,55.6,17.55,7.71,6.03,3.74,3.12,1.38,<0.01,0.78,0.1,0.16,0.05,0.04,2.2,98.5,,<1,,386.0,,,,22.0,53.1,10,3.01,99,3.17,1.92,0.97,19.0,3.04,,3.6,0.64,10.2,0.28,2,3.8,38.0,13.3,12,10.0,3.02,57.8,,3.34,1,402.0,0.3,0.54,7.95,<0.5,0.29,1.92,189.0,190.0,19.2,1.9,56.0,124.0,4.5,11455.794,698.336,4676.1,,6.937458,,0.0927947598253275,0.09656011468975308,49.005741237433604,,12.666666666666666,,,143.33333333333331,96.33333333333333,58.48484848484849,100.0,94.58128078817732,5.775075987841944,8.108108108108109,47.732475,15.740740740740739,13.134328358208954,66.66666666666667,11.88976377952756,20.201005025125628,7.759288888888889,10.64,11.80952380952381,12.720848056537104,8.226600985221674,6.298701298701299,3.880580912863071,5.588235294117647,5.454545454545455,4.70326409495549,4.465116279069767,4.295302013422819,4.383561643835616,4.26470588235294,4.308390022675737,4.148148148148148,,1.0916523504607216,1.4355289421157686,0.36688718040407653,0.3030150753768844,1.9133954313595032,0.9458128078817732,4.524183417085427,1.9094373865698728,1.4187192118226597,1.2970588235294116,3.653508771929824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,09SD,295,19K,228778.0,8166375.0,YAR,,Qz-diorite,-71.54160501979695,-16.569289481200713,09SD295,22,Tiabaya-Linga Pal,64.3,YAR 2,nord,Qz-diorite,,0.706309,9.0,129.0,379.0,0.3403693931398417,34.03693931398417,0.956228784871504,,0.7054355070306243,,,,,0.7044244554548972,14.35287443384059,61.38176638176729,,0.51246,6.0,4.6,22.4,0.20535714285714285,0.12419058232142857,64.3,0.5124077641455478,,0.5125552659280705,-2.877773233987968,,64.3,15.9,5.12,4.08,1.88,3.22,3.41,<0.01,0.57,0.06,0.11,0.05,0.11,0.1,98.9,,<1,,990.0,,,,46.2,85.7,10,3.3,30,3.79,2.31,0.85,17.4,4.15,,5.1,0.77,22.6,0.33,<2,5.1,51.0,22.4,9,12.0,5.83,129.0,,4.6,1,379.0,0.4,0.68,11.9,<0.5,0.33,2.44,109.0,392.0,23.1,2.3,38.0,172.0,6.630000000000001,28307.433,480.106,3417.1499999999996,,4.606976,,0.04664549424374751,0.06412292959942098,42.1108224034952,,12.749999999999998,,,157.14285714285714,215.0,150.0,149.68553459119497,120.19704433497536,7.750759878419452,10.810810810810812,117.9476375,34.876543209876544,27.582089552238806,80.0,22.95275590551181,19.04522613065327,5.334511111111111,17.919999999999998,16.38095238095238,18.021201413427562,11.330049261083742,5.51948051948052,2.835809128630705,7.6286764705882355,6.8686868686868685,5.623145400593471,5.372093023255815,5.16778523489933,5.273972602739726,4.852941176470588,5.215419501133787,4.888888888888888,,1.0781770094181395,1.4457971014492754,0.2222341770449471,0.23806532663316587,3.0782340311325824,0.8029970608933228,3.5452152537579673,2.172413793103448,1.502463054187192,1.4627157928388748,6.687198067632851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,09SD,296,19K,229968.0,8169284.0,YAR,,Diorite,-71.5301184906701,-16.543153830568382,09SD296,51,Tiabaya-Linga Pal,64.3,YAR 1,nord,Diorite,,0.707856,7.0,80.3,513.0,0.15653021442495127,15.653021442495128,0.43982108137707604,,0.7074542335729229,,,,,0.7044244554548972,43.01068900382177,83.41880341880437,,0.512451,7.0,3.63,17.4,0.20862068965517241,0.1261639555739655,64.3,0.512397934124172,,0.5125552659280705,-3.0695578478479035,,61.2,17.0,5.3,4.98,2.21,3.55,2.64,<0.01,0.59,0.1,0.2,0.06,0.09,1.0,98.9,,<1,,765.0,,,,34.1,73.7,10,3.0,44,2.67,1.58,0.88,18.3,3.08,,4.1,0.53,16.1,0.23,<2,3.9,39.0,17.4,9,12.0,4.33,80.3,,3.63,1,513.0,0.3,0.48,8.22,<0.5,0.22,1.67,115.0,332.0,15.7,1.54,47.0,137.0,6.1899999999999995,21915.432,872.9200000000001,3537.05,,4.76894,,0.05483326716951171,0.06637725134315062,45.23804356449768,,13.0,,,142.85714285714286,133.83333333333334,115.90909090909092,103.39622641509435,82.26600985221674,5.927051671732523,8.108108108108109,91.3143,24.84567901234568,20.35820895522388,80.0,17.04724409448819,25.77889447236181,9.699111111111112,13.919999999999998,13.047619047619047,14.487632508833922,8.940886699507388,5.714285714285714,2.935311203319502,5.661764705882352,4.848484848484848,3.961424332344213,3.6511627906976742,3.5570469798657722,3.6073059360730597,3.2352941176470584,3.492063492063492,3.4074074074074074,,1.1344078769894792,1.4593204775022959,0.23855462629084934,0.3222361809045226,2.778883107165936,0.795638416453921,7.060461543385719,2.5603448275862064,1.0283251231527093,1.6213235294117645,7.1148989898989905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,09SD,337,19K,240963.0,8166070.0, YAR,,Diorite,-71.42753067186273,-16.57340595990619,09SD337,47,Pal 67,65.0,YAR 2,nord,Diorite,,0.706171,8.0,140.5,415.0,0.3385542168674699,33.855421686746986,0.951116252943735,,0.7052927144320965,,,,,0.7044236326618951,12.337487413891512,59.415954415955596,,0.512572,6.0,5.65,27.0,0.20925925925925928,0.12655377596,65.0,0.5125181905534519,,0.5125543650546519,-0.705769059172745,,59.2,16.55,7.31,5.92,2.86,3.18,2.85,<0.01,0.82,0.13,0.12,0.05,0.07,0.9,100.0,,<1,,667.0,,,,55.5,58.4,20,7.96,35,4.0,2.37,1.05,19.4,4.33,,5.1,0.81,24.7,0.36,<2,6.3,63.0,27.0,10,13.0,6.57,140.5,,5.65,2,415.0,0.4,0.64,15.1,<0.5,0.34,2.21,216.0,240.0,23.0,2.25,74.0,183.0,6.03,23658.705,523.7520000000001,4915.900000000001,,6.577538,,0.07096069868995633,0.09155051081479831,43.665110182987235,,15.749999999999998,,,379.04761904761904,234.16666666666669,101.06060606060606,189.93710691823898,108.86699507389162,9.574468085106382,10.810810810810812,98.5779375,38.117283950617285,33.134328358208954,86.66666666666667,25.866141732283467,20.854271356783922,5.819466666666667,21.6,17.428571428571427,18.021201413427562,13.916256157635468,6.818181818181818,4.079585062240664,7.959558823529411,6.4646464646464645,5.9347181008902075,5.348837209302326,5.436241610738255,5.410958904109589,5.0,5.1020408163265305,5.333333333333333,,1.1632047477744807,1.2523893805309734,0.2511844258764751,0.2406262079628914,2.7390473068939145,0.5731739144618797,3.898842036268298,2.727586206896552,1.2561576354679802,1.5600735294117647,7.470987654320988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,09SD,356,19K,238034.0,8174100.0,YAR,,Gab-diorite,-71.454043887097,-16.500560399798385,09SD356,7,Mollebaya,65.9,YAR 1,nord,Gab-diorite,,0.708976,8.0,29.1,488.0,0.05963114754098361,5.963114754098361,0.16757113178336067,,0.7088191168937116,,,,,0.7044225747731606,62.413418848292764,99.37321937321997,,0.512077,5.0,4.85,23.0,0.21086956521739128,0.12751262076326086,65.9,0.5120220320012596,,0.5125532067827678,-10.363310081353827,,54.5,18.25,8.46,7.86,3.75,3.24,0.82,<0.01,0.89,0.23,0.24,0.06,0.05,1.3,99.7,,<1,,460.0,,,,43.7,59.1,10,5.89,66,3.49,2.0,1.39,21.1,3.92,,2.9,0.69,19.7,0.28,<2,3.9,39.0,23.0,7,9.0,5.27,29.1,,4.85,1,488.0,0.2,0.57,5.9,<0.5,0.27,0.76,278.0,223.0,19.1,1.93,116.0,120.0,4.0600000000000005,6807.066000000001,1047.5040000000001,5335.55,,7.612308000000001,,0.09304287415641127,0.10595312195529329,46.75615387969038,,19.5,,,280.4761904761904,48.50000000000001,69.6969696969697,74.21383647798743,37.43842364532019,5.927051671732523,5.405405405405406,28.362775000000003,30.401234567901234,26.08955223880597,60.0,20.74803149606299,24.522613065326635,11.638933333333334,18.4,11.428571428571429,10.247349823321555,11.945812807881772,9.025974025974026,4.427842323651452,7.205882352941176,5.757575757575757,5.178041543026707,4.44186046511628,4.630872483221476,4.566210045662101,3.9705882352941178,4.37641723356009,4.148148148148148,,1.183169077966206,0.9567010309278352,0.1949608874762779,0.4087102177554439,2.5449280896016293,0.5044668948818568,5.520797705806519,2.72958727889941,0.6239737274220032,1.6465254495580615,6.9466033390903865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
